"pathway","stat","stat_matched_med","stat_matched_mad","z_matched","n_matched","p_matched","p_adj_BH","n_spots","replicate","scenario","tier","planted","signal_R2_removed","signal_R2_library"
"set12",0.107430511450164,0.0325719513670902,0.0432589422311813,1.73047597148862,999,0.049,0.147,225,11,"coherent_weak","pcs3",FALSE,NA,NA
"set01",0.403331158872477,-0.0192358703984694,0.0343167172953641,12.3137369356722,999,0.001,0.006,225,11,"coherent_weak","pcs10",TRUE,0.44550492719317,0.022219445865866
"set02",0.175037708227861,-0.0185386659966883,0.0351809507574383,5.50230650556313,999,0.001,0.006,225,11,"coherent_weak","pcs10",TRUE,0.751362357438456,0.00228291770978828
"set03",0.102282085637236,-0.00915373802238372,0.0360030420406578,3.09517800006389,999,0.003,0.012,225,11,"coherent_weak","pcs10",TRUE,0.897366605941366,0.0597486214948477
"set04",0.00282834467794668,-0.0190469352237246,0.0373888722464163,0.585074611437845,999,0.284,0.486857142857143,225,11,"coherent_weak","pcs10",FALSE,NA,NA
"set05",0.0144416201916761,-0.018275063720898,0.035692546123917,0.916625107073859,999,0.185,0.37,225,11,"coherent_weak","pcs10",FALSE,NA,NA
"set06",-0.00346629722324809,-0.0147659014372336,0.0356894169708269,0.316609380960804,999,0.385,0.558666666666667,225,11,"coherent_weak","pcs10",FALSE,NA,NA
"set07",-0.0556292239379051,-0.0168197830394003,0.035857978318049,-1.08230978763714,999,0.872,0.923,225,11,"coherent_weak","pcs10",FALSE,NA,NA
"set08",-0.0615856491577473,-0.0166380489749997,0.0334923724941309,-1.34202496973375,999,0.923,0.923,225,11,"coherent_weak","pcs10",FALSE,NA,NA
"set09",0.0198045554384602,-0.0151020145279518,0.0348812492735103,1.00072591129702,999,0.173,0.37,225,11,"coherent_weak","pcs10",FALSE,NA,NA
"set10",-0.0530646366205949,-0.017127830713235,0.0332168682792603,-1.08188422837555,999,0.866,0.923,225,11,"coherent_weak","pcs10",FALSE,NA,NA
"set11",-0.00861226055860003,-0.015867661182027,0.036046199863452,0.201280596870446,999,0.419,0.558666666666667,225,11,"coherent_weak","pcs10",FALSE,NA,NA
"set12",0.0304844560617692,-0.0145420013293067,0.0357713600576845,1.25872925486945,999,0.118,0.354,225,11,"coherent_weak","pcs10",FALSE,NA,NA
"set01",0.850239829709661,0.140798778850447,0.0934272644458436,7.59351196962907,999,0.001,0.004,225,11,"coherent_strong","none",TRUE,0,0.0168151548008171
"set02",0.890528214655186,0.235858667133861,0.110270251153711,5.93695525920904,999,0.001,0.004,225,11,"coherent_strong","none",TRUE,2.22044604925031e-16,0.0113737467354242
"set03",0.889781299694942,0.428762963645989,0.0775348770018664,5.94594786082986,999,0.001,0.004,225,11,"coherent_strong","none",TRUE,0,0.201540782239537
"set04",0.0339586877981972,0.174142516294624,0.116020059817396,-1.20827233425894,999,0.956,0.956,225,11,"coherent_strong","none",FALSE,NA,NA
"set05",0.615702458045264,0.240787063982975,0.110763077617677,3.38484088855305,999,0.007,0.021,225,11,"coherent_strong","none",FALSE,NA,NA
"set06",0.3858470427338,0.33867733965781,0.104713639518595,0.450463791468285,999,0.342,0.513,225,11,"coherent_strong","none",FALSE,NA,NA
"set07",0.123935724851743,0.170734181707155,0.115905815073202,-0.403762803668262,999,0.657,0.716727272727273,225,11,"coherent_strong","none",FALSE,NA,NA
"set08",0.309536904727418,0.216219256544554,0.11669542682008,0.799668425110952,999,0.254,0.435428571428571,225,11,"coherent_strong","none",FALSE,NA,NA
"set09",0.303822488168081,0.318031392317835,0.102428718168862,-0.138719925463963,999,0.552,0.6888,225,11,"coherent_strong","none",FALSE,NA,NA
"set10",0.374806138552702,0.208894882957979,0.117185354196417,1.41580197228943,999,0.162,0.324,225,11,"coherent_strong","none",FALSE,NA,NA
"set11",0.408853774958825,0.243157024212225,0.114965702498576,1.44127115431363,999,0.121,0.2904,225,11,"coherent_strong","none",FALSE,NA,NA
"set12",0.304024796792103,0.32343727730981,0.103951912506891,-0.186744813535004,999,0.574,0.6888,225,11,"coherent_strong","none",FALSE,NA,NA
"set01",0.831998939842334,0.124127049216568,0.0892027052538405,7.93554285838533,999,0.001,0.004,225,11,"coherent_strong","libsize",TRUE,0.0168151548008171,0.0168151548008171
"set02",0.888397769521416,0.194334339286701,0.0946109104307849,7.33597665506533,999,0.001,0.004,225,11,"coherent_strong","libsize",TRUE,0.0113737467354242,0.0113737467354242
"set03",0.765317464802816,0.319936830525352,0.0708024297917546,6.29047104156489,999,0.001,0.004,225,11,"coherent_strong","libsize",TRUE,0.201540782239537,0.201540782239537
"set04",0.038360099099303,0.149707879904967,0.105428203208548,-1.05614795108863,999,0.92,0.92,225,11,"coherent_strong","libsize",FALSE,NA,NA
"set05",0.533553228922923,0.19729083622355,0.0983559373664284,3.41883166083423,999,0.014,0.042,225,11,"coherent_strong","libsize",FALSE,NA,NA
"set06",0.292520930710912,0.273226890275392,0.0862849005084022,0.223608537783976,999,0.422,0.633,225,11,"coherent_strong","libsize",FALSE,NA,NA
"set07",0.0981829883693186,0.145516887700303,0.105398202251955,-0.449095888920693,999,0.693,0.756,225,11,"coherent_strong","libsize",FALSE,NA,NA
"set08",0.314112569558771,0.183529729603994,0.10269532537555,1.27155583252933,999,0.165,0.396,225,11,"coherent_strong","libsize",FALSE,NA,NA
"set09",0.221351878320927,0.261135851065632,0.0846080554882851,-0.470214951934613,999,0.686,0.756,225,11,"coherent_strong","libsize",FALSE,NA,NA
"set10",0.281349883511105,0.17660221353312,0.110364578851999,0.94910587316655,999,0.236,0.404571428571429,225,11,"coherent_strong","libsize",FALSE,NA,NA
"set11",0.30494124311646,0.201272909355269,0.10106756684769,1.02573295266345,999,0.21,0.404571428571429,225,11,"coherent_strong","libsize",FALSE,NA,NA
"set12",0.244087411828636,0.26257184869335,0.0825096139081821,-0.224027673736101,999,0.592,0.756,225,11,"coherent_strong","libsize",FALSE,NA,NA
"set01",0.837571175397454,0.0583855798032834,0.0469445367481012,16.5980037203304,999,0.001,0.004,225,11,"coherent_strong","pcs1",TRUE,0.131675546928869,0.0168151548008171
"set02",0.888327569466711,0.122311215423436,0.0536286999862242,14.2837017164325,999,0.001,0.004,225,11,"coherent_strong","pcs1",TRUE,0.0152560913070989,0.0113737467354242
"set03",0.801867793805984,0.278567042444851,0.0416952818342239,12.5505987330107,999,0.001,0.004,225,11,"coherent_strong","pcs1",TRUE,0.405432931189967,0.201540782239537
"set04",0.0411830018188248,0.0694780913872233,0.0465897953802895,-0.607323757003859,999,0.715,0.715,225,11,"coherent_strong","pcs1",FALSE,NA,NA
"set05",0.11322691190259,0.120083729059135,0.0522548224000268,-0.131218839556171,999,0.551,0.601090909090909,225,11,"coherent_strong","pcs1",FALSE,NA,NA
"set06",0.275263325643079,0.221031627402844,0.0520996629590883,1.04092224709439,999,0.147,0.352,225,11,"coherent_strong","pcs1",FALSE,NA,NA
"set07",0.0613670355690134,0.0667383751238876,0.0494654151164392,-0.108587778799194,999,0.54,0.601090909090909,225,11,"coherent_strong","pcs1",FALSE,NA,NA
"set08",0.13153326326438,0.108150018129791,0.0502939029697448,0.464932004753248,999,0.353,0.470666666666667,225,11,"coherent_strong","pcs1",FALSE,NA,NA
"set09",0.229562463910563,0.202854425693661,0.0537659779989716,0.496746068999478,999,0.314,0.470666666666667,225,11,"coherent_strong","pcs1",FALSE,NA,NA
"set10",0.137074769283272,0.0886255443261737,0.0475419167011629,1.0190843852939,999,0.176,0.352,225,11,"coherent_strong","pcs1",FALSE,NA,NA
"set11",0.252611105234576,0.126425946904453,0.0534457719801082,2.36099421254663,999,0.012,0.036,225,11,"coherent_strong","pcs1",FALSE,NA,NA
"set12",0.236530227300785,0.205198187231127,0.0563702703916282,0.555825612543292,999,0.289,0.470666666666667,225,11,"coherent_strong","pcs1",FALSE,NA,NA
"set01",0.796768336188412,0.0193365882016501,0.040701709301593,19.1007149657062,999,0.001,0.004,225,11,"coherent_strong","pcs3",TRUE,0.470955354475546,0.0168151548008171
"set02",0.710119092303874,0.0660042103623083,0.0485899433259568,13.2561356908906,999,0.001,0.004,225,11,"coherent_strong","pcs3",TRUE,0.937897128177063,0.0113737467354242
"set03",0.773957139123575,0.181870909781766,0.0486814027350777,12.1624726502628,999,0.001,0.004,225,11,"coherent_strong","pcs3",TRUE,0.974596326232626,0.201540782239537
"set04",-0.0165038014536119,0.0254912965156118,0.0398033209034004,-1.0550651808964,999,0.883,0.883,225,11,"coherent_strong","pcs3",FALSE,NA,NA
"set05",0.0374842047153121,0.0712310493345392,0.0482070749400248,-0.700039250695299,999,0.748,0.855272727272727,225,11,"coherent_strong","pcs3",FALSE,NA,NA
"set06",0.131602196009918,0.173252502344662,0.0517786086660847,-0.804392149726223,999,0.784,0.855272727272727,225,11,"coherent_strong","pcs3",FALSE,NA,NA
"set07",0.0206154541206076,0.0215029711834363,0.0420398682438448,-0.0211113188481199,999,0.508,0.762,225,11,"coherent_strong","pcs3",FALSE,NA,NA
"set08",0.0628056576955741,0.0595732027566738,0.0462309124933914,0.0699197736874086,999,0.471,0.762,225,11,"coherent_strong","pcs3",FALSE,NA,NA
"set09",0.15256764753658,0.152184337655844,0.0516457042262657,0.00742191217021367,999,0.498,0.762,225,11,"coherent_strong","pcs3",FALSE,NA,NA
"set10",0.0649422788662528,0.0503542337183841,0.0434723236297765,0.335570862788586,999,0.35,0.762,225,11,"coherent_strong","pcs3",FALSE,NA,NA
"set11",0.220285196182999,0.0787965396135281,0.0458087580856166,3.08868134571622,999,0.002,0.006,225,11,"coherent_strong","pcs3",FALSE,NA,NA
"set12",0.119592638215101,0.1514939824672,0.0467989757639506,-0.681667573517134,999,0.747,0.855272727272727,225,11,"coherent_strong","pcs3",FALSE,NA,NA
"set01",0.0513466102514521,-0.0205581501402524,0.033399743902159,2.15285364469685,999,0.012,0.048,225,11,"coherent_strong","pcs10",TRUE,0.922610431158451,0.0168151548008171
"set02",0.00383661598569429,-0.0217342869833245,0.0346320864804674,0.738358717816233,999,0.243,0.3645,225,11,"coherent_strong","pcs10",TRUE,0.968388414192926,0.0113737467354242
"set03",0.0677790646951498,-0.017761879172391,0.0358617066446848,2.38530041849581,999,0.012,0.048,225,11,"coherent_strong","pcs10",TRUE,0.988254404971808,0.201540782239537
"set04",-0.0350398893085008,-0.0220385478309441,0.0343804818020959,-0.378160537493227,999,0.648,0.706909090909091,225,11,"coherent_strong","pcs10",FALSE,NA,NA
"set05",-0.0034610244494856,-0.0238633089276547,0.0339747780599902,0.600512663898621,999,0.289,0.385333333333333,225,11,"coherent_strong","pcs10",FALSE,NA,NA
"set06",0.0157532143655154,-0.0172065145215451,0.0347678572190602,0.947994254560834,999,0.188,0.322285714285714,225,11,"coherent_strong","pcs10",FALSE,NA,NA
"set07",-0.0100501909807341,-0.0243682852768993,0.0345888029187219,0.413951715236009,999,0.347,0.4164,225,11,"coherent_strong","pcs10",FALSE,NA,NA
"set08",0.0105425890564626,-0.0215384081868231,0.0354625832229609,0.904643551813063,999,0.177,0.322285714285714,225,11,"coherent_strong","pcs10",FALSE,NA,NA
"set09",0.0267726069501157,-0.018290859801477,0.0341130482212231,1.321003812364,999,0.103,0.3024,225,11,"coherent_strong","pcs10",FALSE,NA,NA
"set10",0.0185167397465947,-0.0195297528513589,0.0347166929054814,1.09591350482426,999,0.126,0.3024,225,11,"coherent_strong","pcs10",FALSE,NA,NA
"set11",0.0657301911626831,-0.0211868111261397,0.0353628140702785,2.45786441418626,999,0.007,0.048,225,11,"coherent_strong","pcs10",FALSE,NA,NA
"set12",-0.0536970071279089,-0.019463539412964,0.0336303644881564,-1.01793329438939,999,0.853,0.853,225,11,"coherent_strong","pcs10",FALSE,NA,NA
"set01",0.691154875679874,0.104582282130124,0.099136669747354,5.91680752485036,999,0.001,0.004,225,12,"coherent_weak","none",TRUE,0,0.00950557391189588
"set02",0.795141039823681,0.21632067142021,0.115121174780108,5.02792270413388,999,0.001,0.004,225,12,"coherent_weak","none",TRUE,1.11022302462516e-16,0.00258719288367626
"set03",0.837558803169673,0.272861529225301,0.0951113350024795,5.93722371712742,999,0.001,0.004,225,12,"coherent_weak","none",TRUE,0,0.00997034240224259
"set04",0.414983599908429,0.183177034248924,0.118322172446136,1.95911350228995,999,0.116,0.348,225,12,"coherent_weak","none",FALSE,NA,NA
"set05",0.143933266744814,0.153041709242481,0.100390966282036,-0.0907297024323694,999,0.536,0.804,225,12,"coherent_weak","none",FALSE,NA,NA
"set06",0.219959550503171,0.270374666772888,0.101283589175637,-0.497761944260209,999,0.723,0.9192,225,12,"coherent_weak","none",FALSE,NA,NA
"set07",0.186551702700442,0.128899053658513,0.120847027017182,0.477071306303065,999,0.338,0.804,225,12,"coherent_weak","none",FALSE,NA,NA
"set08",0.0411618026856038,0.203914305617099,0.11027803321554,-1.47583791790514,999,0.986,0.986,225,12,"coherent_weak","none",FALSE,NA,NA
"set09",0.267795675040779,0.254027666076736,0.097852309976978,0.140701930974156,999,0.449,0.804,225,12,"coherent_weak","none",FALSE,NA,NA
"set10",0.0812217162030764,0.154662388115056,0.12731183706329,-0.576856587777221,999,0.766,0.9192,225,12,"coherent_weak","none",FALSE,NA,NA
"set11",0.112559096014898,0.208952069312829,0.115642071077393,-0.833545892077812,999,0.869,0.948,225,12,"coherent_weak","none",FALSE,NA,NA
"set12",0.277119970136244,0.275248873868053,0.0969532957271767,0.0192989444469831,999,0.487,0.804,225,12,"coherent_weak","none",FALSE,NA,NA
"set01",0.677989669769334,0.112793632873614,0.0972525571574723,5.81163162610264,999,0.001,0.004,225,12,"coherent_weak","libsize",TRUE,0.00950557391189588,0.00950557391189588
"set02",0.791924773542774,0.213151296818802,0.111147043235556,5.20727731368766,999,0.001,0.004,225,12,"coherent_weak","libsize",TRUE,0.00258719288367626,0.00258719288367626
"set03",0.838631341112455,0.274580993654035,0.0882617838551784,6.39065202198864,999,0.001,0.004,225,12,"coherent_weak","libsize",TRUE,0.00997034240224259,0.00997034240224259
"set04",0.411942664294309,0.180861815608437,0.120748174006707,1.91374197238822,999,0.116,0.348,225,12,"coherent_weak","libsize",FALSE,NA,NA
"set05",0.163330494270391,0.169645306870866,0.104206916339745,-0.0605987857839205,999,0.517,0.848,225,12,"coherent_weak","libsize",FALSE,NA,NA
"set06",0.249962999750601,0.280767976682548,0.0969051130800003,-0.317888044839454,999,0.636,0.848,225,12,"coherent_weak","libsize",FALSE,NA,NA
"set07",0.203830537547021,0.136142773785719,0.119541446620821,0.566228414283824,999,0.316,0.7584,225,12,"coherent_weak","libsize",FALSE,NA,NA
"set08",0.075394944346693,0.202295177864328,0.105632495516561,-1.20133707811286,999,0.951,0.951,225,12,"coherent_weak","libsize",FALSE,NA,NA
"set09",0.262295150580974,0.264753354414032,0.0906885963761385,-0.0271059861028399,999,0.514,0.848,225,12,"coherent_weak","libsize",FALSE,NA,NA
"set10",0.074826523834198,0.157075217920456,0.129838738521406,-0.633468062173897,999,0.787,0.901090909090909,225,12,"coherent_weak","libsize",FALSE,NA,NA
"set11",0.127924147525574,0.209595931516173,0.114583318549803,-0.712772024970641,999,0.826,0.901090909090909,225,12,"coherent_weak","libsize",FALSE,NA,NA
"set12",0.262869061168672,0.282707141225065,0.0954642098441297,-0.207806465782137,999,0.579,0.848,225,12,"coherent_weak","libsize",FALSE,NA,NA
"set01",0.672054246484986,0.0373758520994607,0.0444202690904363,14.2880357859464,999,0.001,0.004,225,12,"coherent_weak","pcs1",TRUE,0.128714645929561,0.00950557391189588
"set02",0.791483820748455,0.129153844633274,0.0522434184029454,12.6777687288135,999,0.001,0.004,225,12,"coherent_weak","pcs1",TRUE,0.00704399378204923,0.00258719288367626
"set03",0.82288694054196,0.206189285297875,0.0476225628178753,12.9496948243324,999,0.001,0.004,225,12,"coherent_weak","pcs1",TRUE,0.258719269843108,0.00997034240224259
"set04",0.110687503099331,0.085576833528593,0.0481857183185414,0.521122657230895,999,0.305,0.732,225,12,"coherent_weak","pcs1",FALSE,NA,NA
"set05",0.107739342250007,0.0910398920522697,0.0511998439915654,0.326162130503538,999,0.377,0.737142857142857,225,12,"coherent_weak","pcs1",FALSE,NA,NA
"set06",0.192095675719442,0.211492737225908,0.0486124182382965,-0.399014535985072,999,0.653,0.766909090909091,225,12,"coherent_weak","pcs1",FALSE,NA,NA
"set07",0.0361751750122635,0.0427198731759037,0.0440671880427871,-0.148516355463517,999,0.563,0.766909090909091,225,12,"coherent_weak","pcs1",FALSE,NA,NA
"set08",0.0752555130907692,0.118705687939114,0.0518263548414139,-0.838379912716229,999,0.808,0.808,225,12,"coherent_weak","pcs1",FALSE,NA,NA
"set09",0.204471830089185,0.196274744297734,0.0480394277998404,0.170632461019406,999,0.43,0.737142857142857,225,12,"coherent_weak","pcs1",FALSE,NA,NA
"set10",0.0338851735872055,0.0594225452307489,0.0467518292384773,-0.546232565859173,999,0.703,0.766909090909091,225,12,"coherent_weak","pcs1",FALSE,NA,NA
"set11",0.114818912714013,0.126796246314797,0.0489815882158584,-0.244527260896505,999,0.618,0.766909090909091,225,12,"coherent_weak","pcs1",FALSE,NA,NA
"set12",0.269525337481924,0.210255898890151,0.0521240738459059,1.13708377374707,999,0.127,0.381,225,12,"coherent_weak","pcs1",FALSE,NA,NA
"set01",0.642985584174682,-0.00985792324614247,0.0377262307042875,17.3047636944719,999,0.001,0.004,225,12,"coherent_weak","pcs3",TRUE,0.262546237023453,0.00950557391189588
"set02",0.684069869781169,0.00358817994970217,0.0378130293641021,17.995958040788,999,0.001,0.004,225,12,"coherent_weak","pcs3",TRUE,0.562325719508026,0.00258719288367626
"set03",0.582874865954557,-0.00511650844399253,0.0374895147759274,15.6841553675191,999,0.001,0.004,225,12,"coherent_weak","pcs3",TRUE,0.819384344475468,0.00997034240224259
"set04",0.0613691435070989,-0.00431835658520306,0.0374132494199878,1.7557282810407,999,0.055,0.165,225,12,"coherent_weak","pcs3",FALSE,NA,NA
"set05",0.0139772096513494,-0.00612426734176912,0.0390471669756599,0.51479988306575,999,0.305,0.522857142857143,225,12,"coherent_weak","pcs3",FALSE,NA,NA
"set06",-0.0162662232853768,0.0109008336591376,0.0406168404045704,-0.668861897526068,999,0.763,0.9156,225,12,"coherent_weak","pcs3",FALSE,NA,NA
"set07",-0.0666021908077453,-0.0110442696308222,0.0370486620411589,-1.49959318679853,999,0.954,0.954,225,12,"coherent_weak","pcs3",FALSE,NA,NA
"set08",-0.0487781881771653,-0.00437072942001834,0.0382656562810952,-1.16050430262936,999,0.885,0.954,225,12,"coherent_weak","pcs3",FALSE,NA,NA
"set09",0.0187951451439159,-0.00236849377639274,0.0381932431031064,0.554119975179257,999,0.294,0.522857142857143,225,12,"coherent_weak","pcs3",FALSE,NA,NA
"set10",-0.0155726766969569,-0.0112116442052885,0.0371563789795232,-0.117369684868155,999,0.549,0.732,225,12,"coherent_weak","pcs3",FALSE,NA,NA
"set11",-0.00383963734943563,0.0003991988855509,0.0364630742372547,-0.116250105720808,999,0.542,0.732,225,12,"coherent_weak","pcs3",FALSE,NA,NA
"set12",0.0282133514067616,0.0047334132786731,0.0397336635471123,0.590933129039266,999,0.275,0.522857142857143,225,12,"coherent_weak","pcs3",FALSE,NA,NA
