"cohort","patient","section_id","pathway","n_spots","n_genes","stat","stat_matched_med","n_matched","p_matched","p_adj_BH","tier","sig","rank_effect"
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_FATTY_ACID_METABOLISM",3240,16414,0.534640052069001,0.522707351068692,1999,0.234,0.278571428571429,"libsize",FALSE,0.766
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_G2M_CHECKPOINT",3240,16414,0.690707270356647,0.535517972013677,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_GLYCOLYSIS",3240,16414,0.645465254319666,0.545281678802467,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_HEDGEHOG_SIGNALING",3240,16414,0.375880480015919,0.301542943348637,1999,0.0345,0.0507352941176471,"libsize",FALSE,0.9655
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_HEME_METABOLISM",3240,16414,0.504986045772284,0.538045413099536,1999,0.9815,0.9855,"libsize",FALSE,0.0185
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_HYPOXIA",3240,16414,0.617594201472283,0.556480194560439,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_IL2_STAT5_SIGNALING",3240,16414,0.569782722057929,0.552411456297545,1999,0.108,0.138461538461538,"libsize",FALSE,0.892
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_IL6_JAK_STAT3_SIGNALING",3240,16414,0.566796949817543,0.483645246325109,1999,0.001,0.00192307692307692,"libsize",TRUE,0.999
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_INFLAMMATORY_RESPONSE",3240,16414,0.587880480883678,0.524690341243707,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_INTERFERON_ALPHA_RESPONSE",3240,16414,0.721043389245462,0.534685256153149,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_INTERFERON_GAMMA_RESPONSE",3240,16414,0.708419638901506,0.573582588441005,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_KRAS_SIGNALING_DN",3240,16414,0.307015617076784,0.364781370985675,1999,0.9855,0.9855,"libsize",FALSE,0.0145
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_KRAS_SIGNALING_UP",3240,16414,0.574256663496819,0.541431901888393,1999,0.0085,0.0137096774193548,"libsize",TRUE,0.9915
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_MITOTIC_SPINDLE",3240,16414,0.575651883568764,0.560373130996987,1999,0.1165,0.145625,"libsize",FALSE,0.8835
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_MTORC1_SIGNALING",3240,16414,0.674635248472629,0.57089468533542,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_MYC_TARGETS_V1",3240,16414,0.665936799157458,0.58588172331636,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_MYC_TARGETS_V2",3240,16414,0.536217048373189,0.396602021212959,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_MYOGENESIS",3240,16414,0.623169485307674,0.515806628886947,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_NOTCH_SIGNALING",3240,16414,0.397594841070661,0.322225637454133,1999,0.0405,0.0578571428571429,"libsize",FALSE,0.9595
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_OXIDATIVE_PHOSPHORYLATION",3240,16414,0.623315978712805,0.583529259106298,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_P53_PATHWAY",3240,16414,0.593847758970898,0.555649617679815,1999,0.002,0.0037037037037037,"libsize",TRUE,0.998
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_PANCREAS_BETA_CELLS",3240,16414,0.503690784008948,0.275903968009778,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_PEROXISOME",3240,16414,0.478055064723505,0.485362923779477,1999,0.6325,0.658854166666667,"libsize",FALSE,0.3675
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_PI3K_AKT_MTOR_SIGNALING",3240,16414,0.577565967369597,0.506763624863862,1999,0.001,0.00192307692307692,"libsize",TRUE,0.999
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_PROTEIN_SECRETION",3240,16414,0.551350679954996,0.532421717293785,1999,0.1555,0.189634146341463,"libsize",FALSE,0.8445
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",3240,16414,0.502739949623903,0.454560314115684,1999,0.0545,0.0756944444444444,"libsize",FALSE,0.9455
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_SPERMATOGENESIS",3240,16414,0.348980684882178,0.336406769684758,1999,0.3215,0.365340909090909,"libsize",FALSE,0.6785
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_TGF_BETA_SIGNALING",3240,16414,0.542439645056228,0.479622739053303,1999,0.013,0.0196969696969697,"libsize",TRUE,0.987
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_TNFA_SIGNALING_VIA_NFKB",3240,16414,0.606773247517628,0.560952810934717,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",3240,16414,0.524415394694174,0.528883756851896,1999,0.59,0.641304347826087,"libsize",FALSE,0.41
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_UV_RESPONSE_DN",3240,16414,0.612632486257749,0.532264620174605,1999,5e-04,0.00108695652173913,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_UV_RESPONSE_UP",3240,16414,0.575619737108119,0.528967341355603,1999,0.0035,0.00625,"libsize",TRUE,0.9965
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_WNT_BETA_CATENIN_SIGNALING",3240,16414,0.373173351481366,0.32554181495197,1999,0.0955,0.128289473684211,"libsize",FALSE,0.9045
"GSE282302","C3_D12","GSM8641069_C3_D12_ROI2_s1","HALLMARK_XENOBIOTIC_METABOLISM",3240,16414,0.541074402815468,0.531179672019756,1999,0.247,0.287209302325581,"libsize",FALSE,0.753
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_ADIPOGENESIS",3277,15807,0.467754982834922,0.46216977424445,1999,0.406,0.422916666666667,"libsize",FALSE,0.594
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_ALLOGRAFT_REJECTION",3277,15807,0.635989294832157,0.42994834040266,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_ANDROGEN_RESPONSE",3277,15807,0.460489182123238,0.413307591187984,1999,0.0785,0.108783783783784,"libsize",FALSE,0.9215
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_ANGIOGENESIS",3277,15807,0.472042481145133,0.295536445541329,1999,0.002,0.00666666666666667,"libsize",TRUE,0.998
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_APICAL_JUNCTION",3277,15807,0.491349323848109,0.444243280009838,1999,0.0385,0.0712962962962963,"libsize",FALSE,0.9615
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_APICAL_SURFACE",3277,15807,0.285452829077459,0.208255518760109,1999,0.0385,0.0712962962962963,"libsize",FALSE,0.9615
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_APOPTOSIS",3277,15807,0.523549981978456,0.460504400379261,1999,0.01,0.02625,"libsize",TRUE,0.99
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_BILE_ACID_METABOLISM",3277,15807,0.313337227963073,0.264842909492877,1999,0.0585,0.0909090909090909,"libsize",FALSE,0.9415
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_CHOLESTEROL_HOMEOSTASIS",3277,15807,0.591288083188638,0.347162829597392,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_COAGULATION",3277,15807,0.508842331954042,0.420502622809082,1999,0.004,0.0117647058823529,"libsize",TRUE,0.996
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_COMPLEMENT",3277,15807,0.521332820401454,0.455237894119534,1999,0.004,0.0117647058823529,"libsize",TRUE,0.996
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_DNA_REPAIR",3277,15807,0.450094190685551,0.412981226511408,1999,0.0805,0.108783783783784,"libsize",FALSE,0.9195
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_E2F_TARGETS",3277,15807,0.58125769142177,0.399824052336163,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",3277,15807,0.612967898714811,0.49533317571516,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_ESTROGEN_RESPONSE_EARLY",3277,15807,0.530648237992291,0.415586203862891,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_ESTROGEN_RESPONSE_LATE",3277,15807,0.525480566482359,0.425975828608432,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_FATTY_ACID_METABOLISM",3277,15807,0.424617698697895,0.402764972393403,1999,0.1995,0.2375,"libsize",FALSE,0.8005
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_G2M_CHECKPOINT",3277,15807,0.56548286253042,0.422084067952361,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_GLYCOLYSIS",3277,15807,0.583416138889935,0.437720205769756,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_HEDGEHOG_SIGNALING",3277,15807,0.226918707334692,0.178884837685316,1999,0.1105,0.141666666666667,"libsize",FALSE,0.8895
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_HEME_METABOLISM",3277,15807,0.432197800369445,0.422421078296348,1999,0.357,0.387765957446808,"libsize",FALSE,0.643
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_HYPOXIA",3277,15807,0.539836625590505,0.456184481537637,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_IL2_STAT5_SIGNALING",3277,15807,0.476449770994704,0.441722662359097,1999,0.0845,0.111184210526316,"libsize",FALSE,0.9155
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_IL6_JAK_STAT3_SIGNALING",3277,15807,0.437497953432464,0.357408508002202,1999,0.0125,0.0295454545454545,"libsize",TRUE,0.9875
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_INFLAMMATORY_RESPONSE",3277,15807,0.514626584056553,0.407884945726488,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_INTERFERON_ALPHA_RESPONSE",3277,15807,0.629785671659976,0.435446587916701,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_INTERFERON_GAMMA_RESPONSE",3277,15807,0.661306498307745,0.480743378657699,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_KRAS_SIGNALING_DN",3277,15807,0.239205076897377,0.222203967490853,1999,0.2475,0.287790697674419,"libsize",FALSE,0.7525
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_KRAS_SIGNALING_UP",3277,15807,0.465427687270617,0.428355486933579,1999,0.06,0.0909090909090909,"libsize",FALSE,0.94
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_MITOTIC_SPINDLE",3277,15807,0.499804067692482,0.452630297932848,1999,0.0295,0.0614583333333333,"libsize",FALSE,0.9705
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_MTORC1_SIGNALING",3277,15807,0.593169945986136,0.475242576558231,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_MYC_TARGETS_V1",3277,15807,0.557559945370175,0.508204451591251,1999,0.013,0.0295454545454545,"libsize",TRUE,0.987
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_MYC_TARGETS_V2",3277,15807,0.354852674896101,0.263082170467424,1999,0.0105,0.02625,"libsize",TRUE,0.9895
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_MYOGENESIS",3277,15807,0.450709989612677,0.398855531312251,1999,0.031,0.062,"libsize",FALSE,0.969
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_NOTCH_SIGNALING",3277,15807,0.268088398517424,0.198340061350675,1999,0.046,0.0766666666666667,"libsize",FALSE,0.954
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_OXIDATIVE_PHOSPHORYLATION",3277,15807,0.530110481484422,0.497270651302045,1999,0.077,0.108783783783784,"libsize",FALSE,0.923
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_P53_PATHWAY",3277,15807,0.496974663061442,0.455054907043018,1999,0.043,0.0741379310344828,"libsize",FALSE,0.957
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_PANCREAS_BETA_CELLS",3277,15807,0.302884907764174,0.138485158340148,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_PEROXISOME",3277,15807,0.347862250043762,0.363954222167737,1999,0.6825,0.696428571428571,"libsize",FALSE,0.3175
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_PI3K_AKT_MTOR_SIGNALING",3277,15807,0.462562536871466,0.392055784317406,1999,0.0155,0.033695652173913,"libsize",TRUE,0.9845
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_PROTEIN_SECRETION",3277,15807,0.449907822562114,0.429965776987484,1999,0.277,0.314772727272727,"libsize",FALSE,0.723
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",3277,15807,0.419158175491551,0.34122583133639,1999,0.041,0.0732142857142857,"libsize",FALSE,0.959
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_SPERMATOGENESIS",3277,15807,0.228392711233326,0.198251879403101,1999,0.1545,0.193125,"libsize",FALSE,0.8455
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_TGF_BETA_SIGNALING",3277,15807,0.390327082833722,0.375046360258009,1999,0.3645,0.387765957446808,"libsize",FALSE,0.6355
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_TNFA_SIGNALING_VIA_NFKB",3277,15807,0.518817755621806,0.463853341278689,1999,0.0075,0.0208333333333333,"libsize",TRUE,0.9925
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",3277,15807,0.402712686064064,0.421007956379023,1999,0.717,0.717,"libsize",FALSE,0.283
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_UV_RESPONSE_DN",3277,15807,0.453669288276357,0.413550251663714,1999,0.0675,0.0992647058823529,"libsize",FALSE,0.9325
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_UV_RESPONSE_UP",3277,15807,0.456387856652585,0.411849443523825,1999,0.0595,0.0909090909090909,"libsize",FALSE,0.9405
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_WNT_BETA_CATENIN_SIGNALING",3277,15807,0.225916709975272,0.194545875311185,1999,0.198,0.2375,"libsize",FALSE,0.802
"GSE282302","C3_D12","GSM8641070_C3_D12_ROI2_s2","HALLMARK_XENOBIOTIC_METABOLISM",3277,15807,0.423057276155608,0.413242398709915,1999,0.356,0.387765957446808,"libsize",FALSE,0.644
"GSE282302","C3_D12","GSM8641071_C3_D12_ROI3_s1","HALLMARK_ADIPOGENESIS",3498,16493,0.628937657850047,0.615263236258985,1999,0.2245,0.35078125,"libsize",FALSE,0.7755
"GSE282302","C3_D12","GSM8641071_C3_D12_ROI3_s1","HALLMARK_ALLOGRAFT_REJECTION",3498,16493,0.766102452041739,0.593572770954052,1999,5e-04,0.00178571428571429,"libsize",TRUE,0.9995
"GSE282302","C3_D12","GSM8641071_C3_D12_ROI3_s1","HALLMARK_ANDROGEN_RESPONSE",3498,16493,0.576403571030819,0.571161270424552,1999,0.43,0.597222222222222,"libsize",FALSE,0.57
