"pathway","stat","stat_matched_med","stat_matched_mad","z_matched","n_matched","p_matched","p_adj_BH","arm","section_id","analysis"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.296127796114616,0.340704845555226,0.0612475871182486,-0.727817233918884,1999,0.772,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_INFLAMMATORY_RESPONSE",0.295043732279751,0.424506396733121,0.045807206292347,-2.82625104065774,1999,0.998,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.295885944443705,0.360132395697931,0.0571072134799345,-1.12501464069508,1999,0.888,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.413323920983469,0.471794785458806,0.0436722693140172,-1.33885564899121,1999,0.9015,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_KRAS_SIGNALING_DN",0.229667678066848,0.21374787255727,0.038218419121298,0.416547985908347,1999,0.331,0.788095238095238,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_KRAS_SIGNALING_UP",0.353124205990711,0.452737407217687,0.044394465093191,-2.24382028295357,1999,0.9925,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_MITOTIC_SPINDLE",0.448865137371541,0.471824794545713,0.0401117782926164,-0.572391904609183,1999,0.715,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_MTORC1_SIGNALING",0.636451457626994,0.523242818527103,0.0402712800182766,2.81115075181401,1999,0.004,0.0285714285714286,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_MYC_TARGETS_V1",0.646591597970781,0.602404517123824,0.0404066724167658,1.09355901399648,1999,0.1255,0.418333333333333,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_MYC_TARGETS_V2",0.382918426287882,0.270541932651872,0.0554352869415392,2.02716536408516,1999,0.0355,0.147916666666667,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_MYOGENESIS",0.566726675409682,0.5051070245474,0.0463691984612663,1.32889187018739,1999,0.094,0.35,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_NOTCH_SIGNALING",0.22334469058369,0.219821758920457,0.0652544470271759,0.0539876104040244,1999,0.477,0.954,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.678173713335821,0.59468491832981,0.0419088224288217,1.99215320706778,1999,0.0105,0.065625,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_P53_PATHWAY",0.708866150993116,0.521837150406558,0.0401637671672591,4.65665981499417,1999,5e-04,0.00625,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_PANCREAS_BETA_CELLS",0.152961171058823,0.142487896896581,0.0582626040775034,0.179759801815745,1999,0.439,0.919791666666667,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_PEROXISOME",0.428626502924993,0.374438402750982,0.0595537171484801,0.90990290394316,1999,0.18,0.529411764705882,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.424601730665817,0.424433286704777,0.0588975017964873,0.00285995086212696,1999,0.499,0.959615384615385,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_PROTEIN_SECRETION",0.4754418733046,0.454216682227862,0.0551742874005246,0.384693524406737,1999,0.3515,0.798863636363636,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.336817462081442,0.415041200060225,0.0839798338039197,-0.931458594707674,1999,0.8325,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_SPERMATOGENESIS",0.19896327186098,0.161150501347105,0.0334892472806231,1.12910183370273,1999,0.152,0.475,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_TGF_BETA_SIGNALING",0.281461924093886,0.392365844800889,0.0729051312984065,-1.52120870961832,1999,0.9515,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.527757607365005,0.522046508548714,0.0428725789665962,0.133210992992538,1999,0.4415,0.919791666666667,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.510689055196175,0.466823398410892,0.054356849266806,0.806994102435412,1999,0.211,0.586111111111111,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_UV_RESPONSE_DN",0.318880555201603,0.458720200823798,0.0494110979017246,-2.83012625828161,1999,0.9995,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_UV_RESPONSE_UP",0.425489663482807,0.471329970869777,0.0476038029636919,-0.962954733300047,1999,0.8405,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.197474979329922,0.219535799402534,0.0572561199272471,-0.385300647348152,1999,0.648,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_XENOBIOTIC_METABOLISM",0.444364505910611,0.480881506171608,0.0446399284345958,-0.818034471414989,1999,0.803,0.9995,"raw","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_ADIPOGENESIS",0.347039608067482,0.292802034107829,0.0169145142622387,3.20656999774083,1999,0.0015,0.00833333333333333,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_ALLOGRAFT_REJECTION",0.199832920419627,0.208907445721558,0.0200117582245343,-0.453459671065042,1999,0.6785,0.848125,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_ANDROGEN_RESPONSE",0.229270783644561,0.204825378975964,0.0196531056358215,1.24384436340894,1999,0.118,0.295,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_ANGIOGENESIS",0.133333205175991,0.114165429151823,0.022522514357078,0.85104956401747,1999,0.209,0.401923076923077,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_APICAL_JUNCTION",0.256570664898589,0.269657918371526,0.0181550945279125,-0.720858459470788,1999,0.765,0.910714285714286,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_APICAL_SURFACE",0.0720751427965111,0.0775897390986695,0.0192388805836682,-0.286638106524748,1999,0.6145,0.808552631578948,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_APOPTOSIS",0.275156194685966,0.263217615384803,0.0191181141339775,0.624464276000128,1999,0.2815,0.502678571428571,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_BILE_ACID_METABOLISM",0.136442637611639,0.131229975172503,0.0191992002940319,0.271504143886445,1999,0.3955,0.61796875,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.222607118860672,0.1604124102711,0.02063849560115,3.01352917342032,1999,0.002,0.00909090909090909,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_COAGULATION",0.260765376312149,0.233186984677445,0.0214130926763467,1.2879219294263,1999,0.11,0.289473684210526,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_COMPLEMENT",0.242458594125689,0.250243033242223,0.01897236548182,-0.410304088016512,1999,0.655,0.83974358974359,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_DNA_REPAIR",0.261631165582551,0.233470102364055,0.018989461658444,1.48298375830856,1999,0.062,0.182352941176471,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_E2F_TARGETS",0.411361525522193,0.219502091443559,0.0181314819328721,10.5815638671429,1999,5e-04,0.00357142857142857,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.315767517498641,0.311011258016047,0.0176138353316045,0.270029746108719,1999,0.3915,0.61796875,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.222694671377386,0.246718088588548,0.0185181302850141,-1.29729172661688,1999,0.911,0.948958333333333,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.306832078829205,0.251754711134721,0.0188725691231097,2.91838208858601,1999,0.004,0.0166666666666667,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_FATTY_ACID_METABOLISM",0.28410111374336,0.231966349297179,0.0189133795032425,2.75650178950003,1999,0.005,0.0192307692307692,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_G2M_CHECKPOINT",0.389249975515727,0.225160582861179,0.0173649927925055,9.44943626612774,1999,5e-04,0.00357142857142857,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_GLYCOLYSIS",0.290555354859092,0.264628744848392,0.0180548636115862,1.43599035520061,1999,0.085,0.236111111111111,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_HEDGEHOG_SIGNALING",0.0184424710847399,0.0688821737153345,0.0196627668988919,-2.56523931194227,1999,0.9995,0.9995,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_HEME_METABOLISM",0.214978237161966,0.235923713539943,0.0192836501722131,-1.08617798969197,1999,0.856,0.940217391304348,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_HYPOXIA",0.266612638966323,0.293308624735869,0.0189940411891432,-1.40549267550314,1999,0.9305,0.949489795918367,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_IL2_STAT5_SIGNALING",0.218058270771099,0.242148354778956,0.0186638167090281,-1.29073727970142,1999,0.903,0.948958333333333,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.155707002014167,0.147611907885164,0.0204407470138241,0.396027313655819,1999,0.349,0.601724137931034,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_INFLAMMATORY_RESPONSE",0.193084354517979,0.212992623617675,0.0190320809271882,-1.04603743415443,1999,0.8525,0.940217391304348,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.188802161277895,0.166440482422435,0.0204501277134795,1.0934737997123,1999,0.1455,0.344,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.247235290813137,0.241821563896792,0.0190600064137421,0.28403594410344,1999,0.382,0.61796875,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_KRAS_SIGNALING_DN",0.174570165152226,0.104748377309888,0.0180911945472466,3.85943491238197,1999,0.001,0.00625,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_KRAS_SIGNALING_UP",0.246186524519735,0.232924792960164,0.0185731697643079,0.714026293188586,1999,0.241,0.446296296296296,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_MITOTIC_SPINDLE",0.244785847139196,0.249098691159681,0.0185985626578409,-0.231891254169933,1999,0.599,0.808552631578948,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_MTORC1_SIGNALING",0.355263839106844,0.278103219167419,0.0176259337561283,4.37767558910727,1999,5e-04,0.00357142857142857,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_MYC_TARGETS_V1",0.428362850998217,0.324459114158458,0.0172904444857483,6.00931554567045,1999,5e-04,0.00357142857142857,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_MYC_TARGETS_V2",0.257209885577173,0.118254091301183,0.0196561449818127,7.06933096009223,1999,5e-04,0.00357142857142857,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_MYOGENESIS",0.464322103024762,0.256115769967412,0.0192066401157096,10.8403308336606,1999,5e-04,0.00357142857142857,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_NOTCH_SIGNALING",0.0814614957751688,0.0845265393868399,0.0188015474391808,-0.16302081632301,1999,0.5585,0.775694444444444,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.495488431254603,0.316288414692814,0.0170483275012779,10.5112959936015,1999,5e-04,0.00357142857142857,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_P53_PATHWAY",0.296867237365671,0.279410807308528,0.0182776010305107,0.955072278249397,1999,0.167,0.344,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_PANCREAS_BETA_CELLS",0.070485964938326,0.0528601266374523,0.0173322664859463,1.01693787798413,1999,0.1665,0.344,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_PEROXISOME",0.20674182794408,0.171059960511831,0.0198534948552941,1.79725875430609,1999,0.043,0.134375,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.217896592433434,0.196541330445123,0.0215008664667253,0.993227971596418,1999,0.172,0.344,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_PROTEIN_SECRETION",0.191523191837364,0.212366810791174,0.0198799790665694,-1.04847288239155,1999,0.865,0.940217391304348,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.225664675117287,0.167863118510368,0.0245888050900657,2.35072653572224,1999,0.0155,0.0516666666666667,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_SPERMATOGENESIS",0.140751239821962,0.0780826346842942,0.0175621242309524,3.56839550350163,1999,0.002,0.00909090909090909,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_TGF_BETA_SIGNALING",0.168405001232487,0.164929226557305,0.0226950009497694,0.153151554515274,1999,0.442,0.658823529411765,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.264779462495405,0.274694005810584,0.0179609881661959,-0.552004334251442,1999,0.7055,0.860365853658537,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.22683832788378,0.22395370969468,0.019499492205963,0.14793299018412,1999,0.448,0.658823529411765,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_UV_RESPONSE_DN",0.231213036405394,0.22947051983776,0.0206855767716017,0.084238239372002,1999,0.464,0.662857142857143,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_UV_RESPONSE_UP",0.284214440805992,0.233473678732759,0.0195634573428533,2.59365004784134,1999,0.007,0.025,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.0701340775016708,0.0897939963971866,0.0181022262106495,-1.08604978563078,1999,0.8615,0.940217391304348,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_XENOBIOTIC_METABOLISM",0.264761895254801,0.245298474891185,0.01876731090917,1.03709159281346,1999,0.163,0.344,"RCTD","GSM8452847_Pt-1A","RCTD_intersection"
"HALLMARK_ADIPOGENESIS",0.489623035872767,0.564633456027561,0.0402990772958298,-1.86134336536175,1999,0.9575,1,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_ALLOGRAFT_REJECTION",0.299664037768922,0.433969250721063,0.0511511589981645,-2.62565336900695,1999,0.999,1,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_ANDROGEN_RESPONSE",0.483877395879195,0.444563808019797,0.0572698663277812,0.686462015371036,1999,0.251,0.6275,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_ANGIOGENESIS",0.254392902893102,0.313663126423816,0.0913377576159938,-0.648912619246696,1999,0.736,1,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_APICAL_JUNCTION",0.431110143420405,0.531164438371511,0.0458792744662149,-2.18081685282066,1999,0.987,1,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_APICAL_SURFACE",0.142891548103218,0.208403099675377,0.0655976569255414,-0.998687371509619,1999,0.8805,1,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_APOPTOSIS",0.480818340541825,0.534268292032149,0.049406107705647,-1.08184906628891,1999,0.84,1,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_BILE_ACID_METABOLISM",0.329748339329279,0.288461008163635,0.0531988434878767,0.776094524969375,1999,0.2305,0.606578947368421,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.583210865775506,0.368773046568728,0.0632528023592487,3.39017104710814,1999,5e-04,0.005,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_COAGULATION",0.454300430998985,0.513824884950196,0.0589671180915776,-1.00945163809377,1999,0.8385,1,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_COMPLEMENT",0.352575250763781,0.5056126160889,0.0465420023830996,-3.28815602013485,1999,0.9995,1,"raw","GSM8452847_Pt-1A","label_malignant_subset"
"HALLMARK_DNA_REPAIR",0.549989971816578,0.468058483329494,0.0445782754439779,1.83792413840792,1999,0.035,0.145833333333333,"raw","GSM8452847_Pt-1A","label_malignant_subset"
